"lrn_type","avg_success_rate","institution_id","class_id","item_id","item_type","chapter","page","dcl_pre_exercise_code","dcl_sample_code","dcl_solution","dcl_sct","dcl_hint","lrn_activity_reference","lrn_question_reference","lrn_question_position","lrn_template_name","chapter_number","section_number","review_flag","avg_points_earned","completion_rate","avg_attempt"
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch3_Boxplots_11","learnosity","Chapter 3 - Examining Distributions","3.8 Boxplots and the Five-Number Summary",NA,NA,NA,NA,NA,NA,"c8cfe916-29e5-4b1b-b8d8-00830e603352",1,"Multiple choice – block layout",3,8,FALSE,0.793478260869565,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch3_Boxplots_14","learnosity","Chapter 3 - Examining Distributions","3.8 Boxplots and the Five-Number Summary",NA,NA,NA,NA,NA,NA,"6fceb468-ab71-4229-9ebe-13ae5df46271",2,"Multiple choice – block layout",3,8,FALSE,0.69672131147541,0.644808743169399,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_01","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"0cf16ee5-a3eb-4479-8a34-ebb55181ea33",1,"Multiple choice – block layout",3,10,TRUE,0.514124293785311,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_02","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"dfd02e33-0484-4798-a57c-a3300fff9809",1,"Multiple choice – block layout",3,10,TRUE,0.960674157303371,0.00561797752808989,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_03","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"c79f182f-11c1-4547-bf07-9ad2f37a05c5",1,"Multiple choice – block layout",3,10,TRUE,0.76271186440678,0.00564971751412429,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_04","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"d3682d22-47c3-43a1-a45a-d809b7082a39",1,"Multiple choice – block layout",3,10,TRUE,0.801136363636364,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_05","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"d6a6a550-2434-4219-8f9b-b8a2132e78db",1,"Multiple choice – block layout",3,10,TRUE,0.367816091954023,0.00574712643678161,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_06","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"a55800dc-fdda-49e2-a118-6d08c9406c94",1,"Multiple choice – block layout",3,10,TRUE,0.784090909090909,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_07","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"e8d7012f-e411-4200-9a05-55e28275bffe",1,"Multiple choice – block layout",3,10,TRUE,0.620689655172414,0.00574712643678161,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_08","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"9736c8f2-e502-4db8-97af-9fd16ff1b8d2",1,"Multiple choice – block layout",3,10,TRUE,0.765714285714286,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_09","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"49eed986-114f-4c0b-ba30-8998bed233d1",1,"Multiple choice – block layout",3,10,TRUE,0.494252873563218,0.00574712643678161,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_10","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"238bb6cd-8446-47c6-b0ff-3a75c8cc42c7",1,"Multiple choice – block layout",3,10,TRUE,0.657142857142857,0.00571428571428571,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_11","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"1c43c225-6d96-462d-afcf-e1a66eb6f8ee",1,"Multiple choice – block layout",3,10,TRUE,0.560693641618497,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_12","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"a6822e31-600f-447d-927b-b5ffd6426c88",1,"Multiple choice – block layout",3,10,TRUE,0.729885057471264,0.00574712643678161,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_13","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"d36d637a-20db-4d6c-9f09-065bd06e2485",1,"Multiple choice – block layout",3,10,TRUE,0.502890173410405,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_15","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"f7379db5-56ed-4e8b-904f-0de3b6c9dbe8",1,"Multiple choice – block layout",3,10,TRUE,0.908045977011494,0.0114942528735632,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_16","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"2985f504-e4d0-4a63-9654-87808612f785",1,"Multiple choice – block layout",3,10,TRUE,0.845714285714286,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_18","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"72653c0b-9b86-4e04-8ae7-4247fba8b6fc",1,"Multiple choice – block layout",3,10,TRUE,0.788571428571429,0.00571428571428571,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_19","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"3fbac4bb-f4e6-4e41-8d7e-14f554023fcb",1,"Multiple choice – block layout",3,10,TRUE,0.896551724137931,0.00574712643678161,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review1_20","learnosity","Chapter 3 - Examining Distributions","3.10 Chapter 3 Review Questions",NA,NA,NA,NA,NA,NA,"04268d25-6104-4ff3-a600-cadb18612e0e",1,"Multiple choice – block layout",3,10,TRUE,0.885057471264368,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_01","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"8c252b4b-5741-4bc0-8c31-1eb34dcc7a44",1,"Multiple choice – block layout",3,11,TRUE,0.83625730994152,0.00584795321637427,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_02","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"9625b9b5-cecf-4522-bd5a-d8774ee7b858",1,"Multiple choice – block layout",3,11,TRUE,0.260355029585799,0.00591715976331361,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_03","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"a2908681-3c2b-4515-9d11-96d62e890459",1,"Multiple choice – block layout",3,11,TRUE,0.70414201183432,0.0177514792899408,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_04","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"e5e8caba-28e2-42fa-b778-e5c7821967de",1,"Multiple choice – block layout",3,11,TRUE,0.792899408284024,0.0118343195266272,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_05","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"efe5d406-b62b-4aea-b69b-3290a6251ff4",1,"Multiple choice – block layout",3,11,TRUE,0.738095238095238,0.0119047619047619,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_06","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"6ab9bba7-f652-475f-bc9d-e0802a64d510",1,"Multiple choice – block layout",3,11,TRUE,0.761904761904762,0.0119047619047619,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_07","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"34746c08-aeaf-4d8d-b3ca-94cb67502d24",1,"Multiple choice – block layout",3,11,TRUE,0.755952380952381,0.00595238095238095,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_08","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"41aa9550-3871-454f-ae07-a6181181b38b",1,"Multiple choice – block layout",3,11,TRUE,0.785714285714286,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_09","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"63f1a687-199f-4b15-ba31-af5506c16b32",1,"Multiple choice – block layout",3,11,TRUE,0.607142857142857,0.0178571428571429,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_10","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"474a4544-6d19-4b60-887d-27c8089a8fc8",1,"Multiple choice – block layout",3,11,TRUE,0.80952380952381,0.0297619047619048,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_11","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"f215a1af-8033-4461-9d55-d74dba1341e0",1,"Multiple choice – block layout",3,11,TRUE,0.630952380952381,0.0119047619047619,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_12","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"e3bca5a0-8313-4ecb-bd34-d71aab831a9a",1,"Multiple choice – block layout",3,11,TRUE,0.845238095238095,0.0119047619047619,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A3_Review2_13","learnosity","Chapter 3 - Examining Distributions","3.11 Chapter 3 Review Questions 2",NA,NA,NA,NA,NA,NA,"68e3f562-0ffe-4d9e-8781-93c890a0df80",1,"Multiple choice – block layout",3,11,TRUE,0.827380952380952,0.720238095238095,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Explaining_5","learnosity","Chapter 4 - Explaining Variation","4.2 Explaining One Variable with Another",NA,NA,NA,NA,NA,NA,"d37d5543-53b8-45da-84bd-58daed302f96",1,"Multiple choice – block layout",4,2,FALSE,0.794594594594595,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Explaining_6","learnosity","Chapter 4 - Explaining Variation","4.2 Explaining One Variable with Another",NA,NA,NA,NA,NA,NA,"1e0c6c1c-91bd-4c96-aea1-a32fd1c27cad",2,"Multiple choice – block layout",4,2,FALSE,0.637228260869565,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Explaining_8","learnosity","Chapter 4 - Explaining Variation","4.2 Explaining One Variable with Another",NA,NA,NA,NA,NA,NA,"93fd931f-c9a2-4e0b-90da-15f2cfabac09",1,"Multiple choice – block layout",4,2,FALSE,0.744565217391304,0.0217391304347826,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Outcome_1","learnosity","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",NA,NA,NA,NA,NA,NA,"ba9af7f9-ee4f-4bfa-8592-4486be1c8d9a",1,"Multiple choice – block layout",4,3,FALSE,0.914438502673797,0.0106951871657754,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Outcome_2","learnosity","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",NA,NA,NA,NA,NA,NA,"6f6019dc-5554-4f09-a4b4-17eb7de84444",1,"Multiple choice – block layout",4,3,FALSE,0.941489361702128,0.00531914893617021,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Outcome_4","learnosity","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",NA,NA,NA,NA,NA,NA,"de75c6f0-7a64-4482-b997-41598b7a8b8d",1,"Multiple choice – block layout",4,3,FALSE,0.812834224598931,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Outcome_6","learnosity","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",NA,NA,NA,NA,NA,NA,"42262912-ed91-4a79-961b-9ea2151776f4",1,"Multiple choice – block layout",4,3,FALSE,0.731843575418994,0.0223463687150838,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Outcome_7","learnosity","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",NA,NA,NA,NA,NA,NA,"2258069e-3604-48cd-8268-e12226496290",8,"Multiple choice – block layout",4,3,FALSE,0.735653235653236,0.0274725274725275,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Outcome_8","learnosity","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",NA,NA,NA,NA,NA,NA,"140d0bfb-7a7b-4c19-9188-dd39ae1b862e",1,"Multiple choice – block layout",4,3,FALSE,0.5,0.796703296703297,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_MoreWays_1","learnosity","Chapter 4 - Explaining Variation","4.4 More Ways to Visualize Relationships: Point and Jitter Plots",NA,NA,NA,NA,NA,NA,"5d04f466-c09c-4bc9-8821-5b7924615df4",2,"Multiple choice – block layout",4,4,FALSE,0.75,0.010989010989011,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_MoreWays_3","learnosity","Chapter 4 - Explaining Variation","4.4 More Ways to Visualize Relationships: Point and Jitter Plots",NA,NA,NA,NA,NA,NA,"dbb4dfe0-d18a-4105-821a-ed4cf89e0ca1",1,"Multiple choice – block layout",4,4,FALSE,0.53551912568306,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_MoreWays_4","learnosity","Chapter 4 - Explaining Variation","4.4 More Ways to Visualize Relationships: Point and Jitter Plots",NA,NA,NA,NA,NA,NA,"cec49e16-157e-4f29-8add-ff7763437a29",1,"Multiple choice – block layout",4,4,FALSE,0.748633879781421,0.0109289617486339,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_MoreWays_5","learnosity","Chapter 4 - Explaining Variation","4.4 More Ways to Visualize Relationships: Point and Jitter Plots",NA,NA,NA,NA,NA,NA,"58f6c5c4-94e3-48dd-9ff6-7d00b9e395c9",1,"Multiple choice – block layout",4,4,FALSE,0.792349726775956,0.814207650273224,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_MoreWays_6","learnosity","Chapter 4 - Explaining Variation","4.5 Even More Ways: Putting these Plots Together",NA,NA,NA,NA,NA,NA,"655ec38b-7979-4f8c-8b93-064c7ebc1997",3,"Multiple choice – block layout",4,5,FALSE,0.605893186003683,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_MoreWays_7","learnosity","Chapter 4 - Explaining Variation","4.5 Even More Ways: Putting these Plots Together",NA,NA,NA,NA,NA,NA,"53a783e5-6f8d-4965-812c-1ebe9feb507d",1,"Multiple choice – block layout",4,5,FALSE,0.730769230769231,0.00549450549450549,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_MoreWays_11","learnosity","Chapter 4 - Explaining Variation","4.5 Even More Ways: Putting these Plots Together",NA,NA,NA,NA,NA,NA,"d6820019-8246-4d72-a8b8-be1a9718ca80",1,"Multiple choice – block layout",4,5,FALSE,0.259668508287293,0.0220994475138122,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Representing_1","learnosity","Chapter 4 - Explaining Variation","4.6 Representing Relationships Among Variables",NA,NA,NA,NA,NA,NA,"507d5006-be8b-40c3-b46b-bd3abbcc2b18",1,"Multiple choice – block layout",4,6,FALSE,0.684782608695652,0.0108695652173913,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Quantitative_11","learnosity","Chapter 4 - Explaining Variation","4.9 From Categorical to Quantitative Explanatory Variables",NA,NA,NA,NA,NA,NA,"1a6b3645-13e5-4d67-9656-e02cabf6ff67",1,"Multiple choice – block layout",4,9,FALSE,0.603260869565217,0.00543478260869565,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Quantitative_12","learnosity","Chapter 4 - Explaining Variation","4.9 From Categorical to Quantitative Explanatory Variables",NA,NA,NA,NA,NA,NA,"ff369169-93f8-42fc-9416-c17d6ee77bb7",1,"Multiple choice – block layout",4,9,FALSE,0.864130434782609,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Quantitative_4","learnosity","Chapter 4 - Explaining Variation","4.9 From Categorical to Quantitative Explanatory Variables",NA,NA,NA,NA,NA,NA,"09b9dd5a-509d-48d2-8ad3-37cbce3fa64a",1,"Multiple choice – standard",4,9,FALSE,0.955801104972376,0.00552486187845304,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Quantitative_7","learnosity","Chapter 4 - Explaining Variation","4.10 Quantitative Explanatory Variables",NA,NA,NA,NA,NA,NA,"92e01afd-705d-4263-a767-bd1b247883b0",1,"Multiple choice – block layout",4,10,FALSE,0.577777777777778,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Quantitative_8","learnosity","Chapter 4 - Explaining Variation","4.10 Quantitative Explanatory Variables",NA,NA,NA,NA,NA,NA,"fd46c5f4-e9e5-4ed0-a84c-d7587bba73b8",1,"Multiple choice – block layout",4,10,FALSE,0.511111111111111,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Quantitative_10","learnosity","Chapter 4 - Explaining Variation","4.10 Quantitative Explanatory Variables",NA,NA,NA,NA,NA,NA,"55efbf9f-0012-4453-bedf-712d827976ac",4,"Multiple choice – block layout",4,10,FALSE,0.460335195530726,0.720670391061452,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Randomness_07","learnosity","Chapter 4 - Explaining Variation","4.12 Considering Randomness as a Possible DGP",NA,NA,NA,NA,NA,NA,"e162724d-0a61-43c5-84fb-63fc53136876",1,"Multiple choice – block layout",4,12,FALSE,0.739884393063584,0.046242774566474,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Randomness_08","learnosity","Chapter 4 - Explaining Variation","4.12 Considering Randomness as a Possible DGP",NA,NA,NA,NA,NA,NA,"739e6caa-19cb-48ee-b117-80d9d74bdcf9",1,"Multiple choice – block layout",4,12,FALSE,0.30635838150289,0.00578034682080925,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Randomness_09","learnosity","Chapter 4 - Explaining Variation","4.12 Considering Randomness as a Possible DGP",NA,NA,NA,NA,NA,NA,"03cdcda0-20f7-48f5-b19c-2d305d74ec59",1,"Multiple choice – block layout",4,12,FALSE,0.912790697674419,0.0116279069767442,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Randomness_10","learnosity","Chapter 4 - Explaining Variation","4.12 Considering Randomness as a Possible DGP",NA,NA,NA,NA,NA,NA,"0c426469-d4a5-4962-96b0-f7806be91666",1,"Multiple choice – block layout",4,12,FALSE,0.676300578034682,0.791907514450867,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Randomness_11","learnosity","Chapter 4 - Explaining Variation","4.13 Shuffling Can Help Us Understand Real Data Better",NA,NA,NA,NA,NA,NA,"b8654743-4edc-4467-8751-38c9a8cec43e",1,"Multiple choice – block layout",4,13,FALSE,0.844827586206897,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Randomness_13","learnosity","Chapter 4 - Explaining Variation","4.13 Shuffling Can Help Us Understand Real Data Better",NA,NA,NA,NA,NA,NA,"cd83f41a-d747-463f-9888-9a449e94830e",1,"Multiple choice – block layout",4,13,FALSE,0.651428571428571,0.857142857142857,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","Ch4_Utility_Ratings","learnosity","Chapter 4 - Explaining Variation","4.14 Quantifying the Data Generating Process",NA,NA,NA,NA,NA,NA,"01da2198-6fa6-4712-af6a-8c79aa8538a9",3,"Multiple choice – standard",4,14,FALSE,NA,0.0867052023121387,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A4_Review1_02","learnosity","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",NA,NA,NA,NA,NA,NA,"37222410-bb69-45d2-adc4-fc087127c699",1,"Multiple choice – block layout",4,15,TRUE,0.666666666666667,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A4_Review1_03","learnosity","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",NA,NA,NA,NA,NA,NA,"27af96a4-2653-496b-a1ea-2ec6e0b8d86a",1,"Multiple choice – block layout",4,15,TRUE,0.658536585365854,0.00609756097560976,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A4_Review1_04","learnosity","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",NA,NA,NA,NA,NA,NA,"d403aeb1-42c4-406e-ab41-b66a935e7629",1,"Multiple choice – block layout",4,15,TRUE,0.809815950920245,0.00613496932515337,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A4_Review1_05","learnosity","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",NA,NA,NA,NA,NA,NA,"d060597b-c6cb-4edf-bdac-a553fb4d6ce8",1,"Multiple choice – block layout",4,15,TRUE,0.591463414634146,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A4_Review1_06","learnosity","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",NA,NA,NA,NA,NA,NA,"628da647-faad-4843-9bd7-e368e7dc5a28",1,"Multiple choice – block layout",4,15,TRUE,0.621951219512195,0,1
"mcq",0.600660806982104,"292cff87-3c74-4e94-8622-233afb0427dd","074123e7-cd90-4500-86fe-286aaa733bf5","A4_Review1_07","learnosity","Chapter 4 - Explaining Variation","4.15 Chapter 4 Review Questions",NA,NA,NA,NA,NA,NA,"d4a6dca5-e06e-44ea-a78f-fab843455529",1,"Multiple choice – block layout",4,15,TRUE,0.798780487804878,0,1
